Date,Time,Class,RoadSection,Highway,Direction
2023-02-17,19:30,A2,王田交流道-彰化系統交流道,國道1號,S
2023-02-17,10:20,A2,埔鹽系統交流道-員林交流道,國道1號,N
2023-02-19,15:00,A2,南屯交流道-王田交流道,國道1號,N
2023-02-21,16:55,A2,彰化系統交流道-彰化交流道,國道1號,S
2023-02-23,18:05,A2,彰化系統交流道-彰化交流道,國道1號,S
2023-02-24,12:00,A2,埔鹽系統交流道-員林交流道,國道1號,S
2023-02-24,12:00,A2,埔鹽系統交流道-員林交流道,國道1號,S
2023-02-27,01:40,A2,王田交流道-彰化系統交流道,國道1號,N
2023-02-27,02:05,A2,王田交流道-彰化系統交流道,國道1號,N
2023-02-27,11:05,A2,彰化系統交流道-彰化交流道,國道1號,S
2023-02-11,14:30,A2,大雅交流道-台中交流道,國道1號,N
2023-02-11,16:15,A2,三義交流道-后里交流道,國道1號,S
2023-02-17,10:40,A2,台中系統交流道-豐原交流道,國道1號,S
2023-02-22,09:20,A2,三義交流道-后里交流道,國道1號,N
2023-02-24,23:25,A2,豐原交流道-大雅交流道,國道1號,N
2023-02-25,12:35,A2,三義交流道-后里交流道,國道1號,N
2023-02-13,06:50,A2,後龍交流道-通霄交流道,國道3號,N
2023-02-20,01:45,A2,後龍交流道-通霄交流道,國道3號,S
2023-02-28,12:05,A2,竹南交流道-大山交流道,國道3號,S
2023-02-12,19:40,A2,頭份交流道-頭屋交流道,國道1號,N
2023-02-16,19:50,A2,頭份交流道-頭屋交流道,國道1號,N
2023-02-20,10:45,A2,銅鑼交流道-三義交流道,國道1號,S
2023-02-04,10:00,A2,湖口交流道-竹北交流道,國道1號,S
2023-02-08,08:30,A2,湖口交流道-竹北交流道,國道1號,S
2023-02-08,08:30,A2,湖口交流道-竹北交流道,國道1號,S
2023-02-12,06:20,A2,新竹系統交流道-頭份交流道,國道1號,N
2023-02-12,23:05,A2,湖口交流道-竹北交流道,國道1號,N
2023-02-17,10:10,A2,竹北交流道-新竹交流道,國道1號,N
2023-02-17,14:10,A2,湖口交流道-竹北交流道,國道1號,S
2023-02-18,20:15,A2,高架道路楊梅端-湖口交流道,國道1號,S
2023-02-20,07:50,A2,湖口交流道-竹北交流道,國道1號,S
2023-02-19,17:20,A2,竹北交流道-新竹交流道,國道1號,S
2023-02-21,11:10,A2,新竹系統交流道-頭份交流道,國道1號,S
2023-02-20,20:20,A2,湖口交流道-竹北交流道,國道1號,S
2023-02-25,19:50,A2,新竹系統交流道-頭份交流道,國道1號,S
2023-02-27,17:05,A2,楊梅交流道-高架道路楊梅端,國道1號,N
2023-02-27,15:20,A2,新竹系統交流道-頭份交流道,國道1號,N
2023-02-04,12:15,A2,圓山交流道-台北交流道,國道1號,N
2023-02-05,11:20,A2,圓山交流道-台北交流道,國道1號,N
2023-02-08,18:00,A2,圓山交流道-台北交流道,國道1號,S
2023-02-06,18:20,A2,堤頂交流道-下塔悠出口匝道,國道1號_高架,N
2023-02-16,07:40,A2,內湖交流道-圓山交流道,國道1號,S
2023-02-19,12:35,A2,基隆端-基隆交流道,國道1號,N
2023-02-18,08:00,A2,圓山交流道-台北交流道,國道1號,N
2023-02-28,12:15,A2,三重交流道-五股轉接道,國道1號,N
2023-02-04,06:15,A2,中壢轉接道-中壢交流道,國道1號,N
2023-02-06,23:10,A2,平鎮系統交流道-幼獅交流道,國道1號,N
2023-02-09,08:50,A2,內壢交流道-中壢轉接道,國道1號,S
2023-02-05,15:35,A2,中壢轉接道-校前路交流道,國道1號_高架,S
2023-02-10,17:55,A2,機場系統交流道-中壢轉接道,國道1號_高架,S
2023-02-16,17:25,A2,機場系統交流道-內壢交流道,國道1號,N
2023-02-16,05:35,A2,桃園交流道-機場系統交流道,國道1號,N
2023-02-22,11:40,A2,機場系統交流道-中壢轉接道,國道1號_高架,S
2023-02-21,20:05,A2,機場系統交流道-內壢交流道,國道1號,S
2023-02-22,18:20,A2,中壢交流道-平鎮系統交流道,國道1號,N
2023-02-23,17:30,A2,中壢交流道-平鎮系統交流道,國道1號,S
2023-02-01,17:15,A2,桃園交流道-機場系統交流道,國道1號,S
2023-02-03,11:20,A2,五股轉接道-五股交流道,國道1號,N
2023-02-01,18:20,A2,桃園交流道-機場系統交流道,國道1號,S
2023-02-05,17:15,A2,五股轉接道-五股交流道,國道1號,N
2023-02-07,17:55,A2,林口交流道-桃園交流道,國道1號,N
2023-02-05,06:40,A2,林口交流道-桃園交流道,國道1號,S
2023-02-06,08:45,A2,林口交流道-桃園交流道,國道1號,S
2023-02-10,19:10,A2,三重交流道-五股轉接道,國道1號,N
2023-02-11,09:05,A2,林口交流道-桃園交流道,國道1號,S
2023-02-11,12:45,A2,桃園交流道-機場系統交流道,國道1號,S
2023-02-11,04:00,A2,泰山轉接道-林口交流道,國道1號,S
2023-02-15,15:10,A2,桃園交流道-機場系統交流道,國道1號,S
2023-02-15,18:45,A2,泰山轉接道-林口交流道,國道1號,S
2023-02-17,09:45,A2,林口交流道-桃園交流道,國道1號,N
2023-02-15,17:05,A2,林口交流道-桃園交流道,國道1號,S
2023-02-12,20:20,A2,五股交流道-泰山轉接道,國道1號,N
2023-02-20,16:10,A2,林口交流道-桃園交流道,國道1號,N
2023-02-18,15:20,A2,五股轉接道-五股交流道,國道1號,N
2023-02-18,16:15,A2,桃園交流道-機場系統交流道,國道1號,S
2023-02-25,04:00,A2,林口交流道-桃園交流道,國道1號,S
2023-02-23,19:25,A2,林口交流道-桃園交流道,國道1號,S
2023-02-25,16:15,A2,桃園交流道-機場系統交流道,國道1號,S
2023-02-18,19:05,A2,林口交流道-桃園交流道,國道1號,N
2023-02-08,14:40,A2,五股交流道-泰山轉接道,國道1號,S
2023-02-17,05:00,A2,林口交流道-桃園交流道,國道1號,N
2023-02-01,19:00,A2,環北交流道-五股轉接道,國道1號_高架,N
2023-02-03,13:35,A2,高架道路汐止端-東湖交流道,國道1號,N
2023-02-03,17:55,A2,三重交流道-五股轉接道,國道1號,S
2023-02-06,12:55,A2,基隆交流道-八堵交流道,國道1號,N
2023-02-07,19:25,A2,環北交流道-五股轉接道,國道1號_高架,S
2023-02-09,00:50,A2,五堵交流道-汐止交流道,國道1號,N
2023-02-16,22:50,A2,汐止系統交流道-高架道路汐止端,國道1號,N
2023-02-17,15:45,A2,八堵交流道-大華系統交流道,國道1號,N
2023-02-23,13:55,A2,高架道路汐止端-東湖交流道,國道1號,N
2023-02-24,07:50,A2,圓山交流道-台北交流道,國道1號,S
2023-02-22,16:40,A2,基隆端-基隆交流道,國道1號,S
2023-03-08,09:55,A2,和美交流道-彰化系統交流道,國道3號,S
2023-03-17,17:30,A2,彰化系統交流道-快官交流道,國道3號,S
2023-03-06,20:10,A2,霧峰交流道-霧峰系統交流道,國道3號,S
2023-03-08,18:55,A2,南投交流道-名間交流道,國道3號,N
2023-03-16,03:55,A2,中興系統交流道-中興交流道,國道3號,S
2023-03-17,04:15,A2,草屯交流道-中興系統交流道,國道3號,N
2023-03-22,12:25,A2,草屯交流道-中興系統交流道,國道3號,S
2023-03-05,15:55,A2,苑裡交流道-大甲交流道,國道3號,N
2023-03-07,00:55,A2,中港系統交流道-沙鹿交流道,國道3號,S
2023-03-08,12:05,A2,中港系統交流道-沙鹿交流道,國道3號,N
2023-03-18,08:10,A2,龍井交流道-和美交流道,國道3號,S
2023-03-23,07:50,A2,中港系統交流道-沙鹿交流道,國道3號,S
2023-03-06,08:40,A2,苑裡交流道-大甲交流道,國道3號,S
2023-03-24,11:05,A2,沙鹿交流道-龍井交流道,國道3號,S
2023-03-19,14:45,A2,宜蘭交流道-羅東交流道,國道5號,N
2023-03-24,23:40,A2,石碇交流道-頭城交流道,國道5號,S
2023-03-02,07:45,A2,南深路出口匝道-木柵交流道,國道3號,S
2023-03-04,11:15,A2,南港交流道-南港系統交流道,國道3號,N
2023-03-13,14:15,A2,新店交流道-安坑交流道,國道3號,S
2023-03-14,02:45,A2,南深路出口匝道-木柵交流道,國道3號,N
2023-03-14,09:25,A2,新店交流道-安坑交流道,國道3號,N
2023-03-22,18:05,A2,南深路出口匝道-木柵交流道,國道3號,S
2023-03-27,09:40,A2,木柵交流道-新店交流道,國道3號,N
2023-03-30,18:10,A2,新店交流道-安坑交流道,國道3號,S
2023-03-31,09:50,A2,新店交流道-安坑交流道,國道3號,N
2023-03-31,16:10,A2,新店交流道-安坑交流道,國道3號,S
2023-03-09,21:35,A2,石碇交流道-頭城交流道,國道5號,S
2023-03-30,18:45,A2,石碇交流道-頭城交流道,國道5號,S
2023-03-28,08:20,A2,新台五路交流道-南港交流道,國道3號,S
2023-03-01,19:25,A2,竹山交流道-南雲交流道,國道3號,S
2023-03-13,13:25,A2,梅山交流道-竹崎交流道,國道3號,S
2023-03-17,06:50,A2,古坑交流道-梅山交流道,國道3號,S
2023-03-17,10:25,A2,斗六交流道-古坑系統交流道,國道3號,S
2023-03-15,13:50,A2,水上系統交流道-白河交流道,國道3號,N
2023-03-15,09:00,A2,關廟交流道-田寮交流道,國道3號,S
2023-03-27,10:50,A2,關廟交流道-田寮交流道,國道3號,S
2023-03-02,14:25,A2,三鶯交流道-鶯歌系統交流道,國道3號,S
2023-03-07,16:30,A2,中和交流道-土城交流道,國道3號,N
2023-03-08,16:15,A2,樹林交流道-三鶯交流道,國道3號,N
2023-03-08,22:50,A2,安坑交流道-中和交流道,國道3號,S
2023-03-09,16:50,A2,土城交流道-樹林交流道,國道3號,N
2023-03-09,17:05,A2,土城交流道-樹林交流道,國道3號,N
2023-03-11,15:30,A2,中和交流道-土城交流道,國道3號,N
2023-03-13,18:25,A2,安坑交流道-中和交流道,國道3號,N
2023-03-20,08:20,A2,中和交流道-土城交流道,國道3號,N
2023-03-21,13:50,A2,土城交流道-樹林交流道,國道3號,N
2023-03-21,13:50,A2,土城交流道-樹林交流道,國道3號,N
2023-03-24,18:50,A2,三鶯交流道-鶯歌系統交流道,國道3號,S
2023-03-25,10:15,A2,土城交流道-樹林交流道,國道3號,S
2023-03-28,18:35,A2,中和交流道-土城交流道,國道3號,N
2023-03-31,13:10,A2,新店交流道-安坑交流道,國道3號,S
2023-03-28,18:30,A2,中和交流道-土城交流道,國道3號,N
2023-03-01,18:40,A2,鶯歌系統交流道-大溪交流道,國道3號,N
2023-03-05,17:30,A2,大溪交流道-龍潭交流道,國道3號,N
2023-03-09,15:55,A2,龍潭交流道-高原交流道,國道3號,N
2023-03-10,20:40,A2,鶯歌系統交流道-大溪交流道,國道3號,N
2023-03-11,11:00,A2,鶯歌系統交流道-大溪交流道,國道3號,N
2023-03-18,03:25,A2,大溪交流道-龍潭交流道,國道3號,N
2023-03-27,12:40,A2,龍潭交流道-高原交流道,國道3號,S
2023-03-30,13:30,A2,鶯歌系統交流道-大溪交流道,國道3號,S
2023-03-27,13:10,A2,大溪交流道-龍潭交流道,國道3號,S
2023-03-29,14:20,A2,鶯歌系統交流道-大溪交流道,國道3號,N
2023-03-06,02:10,A2,寶山交流道-新竹系統交流道,國道3號,S
2023-03-06,08:25,A2,茄苳交流道-香山交流道,國道3號,S
2023-03-06,02:10,A2,寶山交流道-新竹系統交流道,國道3號,S
2023-03-19,21:20,A2,寶山交流道-新竹系統交流道,國道3號,N
2023-03-31,02:20,A2,竹林交流道-寶山交流道,國道3號,S
2023-03-19,11:45,A2,田寮交流道-燕巢系統交流道,國道3號,N
2023-03-11,14:00,A2,崁頂交流道-南州交流道,國道3號,S
2023-03-27,05:10,A2,九如交流道-屏東交流道,國道3號,N
2023-03-31,10:20,A2,麟洛交流道-竹田系統交流道,國道3號,S
2023-03-01,10:00,A2,岡山交流道-楠梓交流道,國道1號,S
2023-03-04,15:45,A2,岡山交流道-楠梓交流道,國道1號,S
2023-03-08,10:30,A2,高科交流道-岡山交流道,國道1號,S
2023-03-13,07:30,A2,鼎金系統交流道-高雄交流道,國道1號,N
2023-03-16,01:15,A2,楠梓交流道-鼎金系統交流道,國道1號,S
2023-03-16,18:55,A2,岡山交流道-楠梓交流道,國道1號,S
2023-03-18,10:45,A2,岡山交流道-楠梓交流道,國道1號,N
2023-03-19,11:30,A2,楠梓交流道-鼎金系統交流道,國道1號,S
2023-03-18,23:00,A2,岡山交流道-楠梓交流道,國道1號,N
2023-03-17,17:00,A2,楠梓交流道-鼎金系統交流道,國道1號,S
2023-03-20,14:20,A2,高雄交流道-瑞隆路出口匝道,國道1號,N
2023-03-21,20:10,A2,高雄交流道-瑞隆路出口匝道,國道1號,N
2023-03-22,13:45,A2,岡山交流道-楠梓交流道,國道1號,N
2023-03-23,10:55,A2,岡山交流道-楠梓交流道,國道1號,N
2023-03-26,21:35,A2,五甲交流道-高雄端,國道1號,S
2023-03-28,01:05,A2,高科交流道-岡山交流道,國道1號,S
2023-03-11,10:45,A2,高科交流道-岡山交流道,國道1號,S
2023-03-16,10:15,A2,高科交流道-岡山交流道,國道1號,N
2023-03-04,11:10,A2,安定交流道-台南系統交流道,國道1號,S
2023-03-05,16:40,A2,台南系統交流道-永康交流道,國道1號,S
2023-03-08,12:15,A2,仁德系統交流道-路竹交流道,國道1號,N
2023-03-09,18:50,A2,永康交流道-大灣交流道,國道1號,S
2023-03-19,11:20,A2,永康交流道-大灣交流道,國道1號,N
2023-03-22,18:35,A2,永康交流道-大灣交流道,國道1號,S
2023-03-29,15:30,A2,台南系統交流道-永康交流道,國道1號,S
2023-03-06,07:55,A2,新營交流道-下營系統交流道,國道1號,S
2023-03-06,20:35,A2,嘉義系統交流道-新營交流道,國道1號,S
2023-03-09,14:50,A2,下營系統交流道-麻豆交流道,國道1號,N
2023-03-10,11:10,A2,新營交流道-下營系統交流道,國道1號,N
2023-03-19,16:05,A2,下營系統交流道-麻豆交流道,國道1號,S
2023-03-19,18:15,A2,新營交流道-下營系統交流道,國道1號,S
2023-03-19,19:20,A2,嘉義系統交流道-新營交流道,國道1號,S
2023-03-20,22:20,A2,麻豆交流道-安定交流道,國道1號,N
2023-03-22,04:45,A2,麻豆交流道-安定交流道,國道1號,S
2023-03-31,22:20,A2,嘉義系統交流道-新營交流道,國道1號,N
2023-03-06,09:05,A2,虎尾交流道-斗南交流道,國道1號,N
2023-03-12,23:50,A2,民雄交流道-嘉義交流道,國道1號,S
2023-03-13,06:55,A2,大林交流道-民雄交流道,國道1號,S
2023-03-12,15:05,A2,大林交流道-民雄交流道,國道1號,N
2023-03-16,23:05,A2,斗南交流道-雲林系統交流道,國道1號,S
2023-03-18,23:25,A2,虎尾交流道-斗南交流道,國道1號,N
2023-03-24,08:45,A2,雲林系統交流道-大林交流道,國道1號,N
2023-03-26,14:05,A2,西螺交流道-虎尾交流道,國道1號,S
2023-03-19,15:55,A2,雲林系統交流道-大林交流道,國道1號,N
2023-03-30,10:25,A2,西螺交流道-虎尾交流道,國道1號,N
2023-03-31,08:30,A2,雲林系統交流道-大林交流道,國道1號,S
2023-03-02,18:15,A2,彰化系統交流道-彰化交流道,國道1號,S
2023-03-06,17:00,A2,員林交流道-北斗交流道,國道1號,S
2023-03-07,12:00,A2,彰化系統交流道-彰化交流道,國道1號,N
2023-03-07,19:15,A2,南屯交流道-王田交流道,國道1號,S
2023-03-10,10:40,A2,彰化交流道-埔鹽系統交流道,國道1號,S
2023-03-16,14:35,A2,彰化交流道-埔鹽系統交流道,國道1號,N
2023-03-21,02:05,A2,彰化系統交流道-彰化交流道,國道1號,S
2023-03-20,01:05,A2,彰化交流道-埔鹽系統交流道,國道1號,N
2023-03-17,18:25,A2,員林交流道-北斗交流道,國道1號,N
2023-03-18,14:10,A2,彰化系統交流道-彰化交流道,國道1號,N
2023-03-20,01:05,A2,彰化交流道-埔鹽系統交流道,國道1號,N
2023-03-03,12:10,A2,三義交流道-后里交流道,國道1號,N
2023-03-07,08:35,A2,大雅交流道-台中交流道,國道1號,S
2023-03-08,07:30,A2,台中交流道-南屯交流道,國道1號,S
2023-03-11,05:50,A2,三義交流道-后里交流道,國道1號,S
2023-03-12,02:05,A2,三義交流道-后里交流道,國道1號,N
2023-03-18,06:35,A2,后里交流道-台中系統交流道,國道1號,N
2023-03-07,07:10,A2,西濱交流道-竹南交流道,國道3號,S
2023-03-05,15:55,A2,竹南交流道-大山交流道,國道3號,N
2023-03-15,09:25,A2,香山交流道-西濱交流道,國道3號,S
2023-03-16,21:25,A2,後龍交流道-通霄交流道,國道3號,N
2023-03-20,21:50,A2,通霄交流道-苑裡交流道,國道3號,N
2023-03-01,09:55,A2,頭份交流道-頭屋交流道,國道1號,N
2023-03-07,13:25,A2,銅鑼交流道-三義交流道,國道1號,S
2023-03-10,09:45,A2,銅鑼交流道-三義交流道,國道1號,S
2023-03-11,21:25,A2,銅鑼交流道-三義交流道,國道1號,S
2023-03-21,11:20,A2,銅鑼交流道-三義交流道,國道1號,S
2023-03-21,17:20,A2,頭屋交流道-苗栗交流道,國道1號,S
2023-03-25,19:05,A2,頭份交流道-頭屋交流道,國道1號,N
2023-03-26,02:25,A2,銅鑼交流道-三義交流道,國道1號,S
2023-03-03,11:30,A2,湖口交流道-竹北交流道,國道1號,N
2023-03-02,22:55,A2,楊梅交流道-高架道路楊梅端,國道1號,S
2023-03-04,12:25,A2,新竹系統交流道-頭份交流道,國道1號,S
2023-03-05,13:40,A2,新竹系統交流道-頭份交流道,國道1號,N
2023-03-05,17:20,A2,湖口交流道-竹北交流道,國道1號,N
2023-03-06,19:15,A2,竹北交流道-新竹交流道,國道1號,S
2023-03-07,18:30,A2,新竹系統交流道-頭份交流道,國道1號,N
2023-03-08,03:15,A2,湖口交流道-竹北交流道,國道1號,N
2023-03-08,18:10,A2,新竹系統交流道-頭份交流道,國道1號,S
2023-03-08,20:55,A2,高架道路楊梅端-湖口交流道,國道1號,N
2023-03-08,19:55,A2,湖口交流道-竹北交流道,國道1號,N
2023-03-10,20:30,A2,新竹交流道-新竹系統交流道,國道1號,S
2023-03-13,07:45,A2,湖口交流道-竹北交流道,國道1號,S
2023-03-15,18:35,A2,新竹系統交流道-頭份交流道,國道1號,S
2023-03-19,22:35,A2,湖口交流道-竹北交流道,國道1號,N
2023-03-29,20:10,A2,竹北交流道-新竹交流道,國道1號,N
2023-03-01,13:20,A2,圓山交流道-台北交流道,國道1號,N
2023-03-04,18:15,A2,高架道路汐止端-東湖交流道,國道1號,S
2023-03-07,08:05,A2,台北交流道-三重交流道,國道1號,N
2023-03-06,05:35,A2,堤頂交流道-下塔悠出口匝道,國道1號_高架,S
2023-03-07,17:30,A2,環北交流道-五股轉接道,國道1號_高架,S
2023-03-12,18:50,A2,環北交流道-五股轉接道,國道1號_高架,N
2023-03-13,11:20,A2,三重交流道-五股轉接道,國道1號,S
2023-03-15,18:20,A2,台北交流道-三重交流道,國道1號,S
2023-03-15,19:20,A2,內湖交流道-圓山交流道,國道1號,S
2023-03-16,08:40,A2,堤頂交流道-下塔悠出口匝道,國道1號_高架,N
2023-03-27,10:00,A2,圓山交流道-台北交流道,國道1號,N
2023-03-28,02:00,A2,台北交流道-三重交流道,國道1號,N
2023-03-28,10:10,A2,台北交流道-三重交流道,國道1號,N
2023-03-29,16:40,A2,環北交流道-五股轉接道,國道1號_高架,S
2023-03-01,05:10,A2,中壢轉接道-校前路交流道,國道1號_高架,N
2023-03-04,00:45,A2,中壢轉接道-中壢交流道,國道1號,N
2023-03-09,15:45,A2,機場系統交流道-內壢交流道,國道1號,N
2023-03-05,19:05,A2,機場系統交流道-內壢交流道,國道1號,N
2023-03-04,18:35,A2,中壢交流道-平鎮系統交流道,國道1號,N
2023-03-15,08:10,A2,中壢交流道-平鎮系統交流道,國道1號,S
2023-03-16,14:25,A2,內壢交流道-中壢轉接道,國道1號,N
